year,month,country,LC,MC,SC,S_code,export,export_rate,import,import_rate,CA
2008,3,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,293,-0.2,270,-11.1,23
2008,4,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,323,24.6,342,21.1,-19
2008,5,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,331,18.3,297,-0.9,34
2008,6,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,387,31.0,300,-1.0,87
2008,7,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,334,4.9,294,-4.9,40
2008,8,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,265,-12.0,234,-13.6,31
2008,9,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,320,10.7,353,11.3,-33
2008,10,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,367,14.4,332,-5.8,35
2008,11,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,257,-18.8,295,-10.5,-38
2008,12,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,276,-7.1,231,-9.0,45
2007,1,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,252,0.0,315,0.0,-63
2007,2,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,264,0.0,287,0.0,-23
2007,3,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,294,0.0,304,0.0,-10
2007,4,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,259,0.0,282,0.0,-23
2007,5,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,280,0.0,300,0.0,-20
2007,6,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,295,0.0,303,0.0,-8
2007,7,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,318,0.0,309,0.0,9
2007,8,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,301,0.0,271,0.0,30
2007,9,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,289,0.0,318,0.0,-29
2007,10,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,321,0.0,352,0.0,-31
2007,11,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,317,0.0,330,0.0,-13
2007,12,EU,전기기계부품,절연선 및 케이블,절연 금속석 및 케이블,순번,297,0.0,254,0.0,43
2016,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,0.5,47,0.7,-15
2016,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,72,99.9,43,-7.4,29
2016,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,56,32.5,49,-7.4,7
2016,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,43,-2.0,48,-19.0,-5
2016,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,44,-21.1,50,-32.2,-6
2016,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,66,58.6,45,-13.1,21
2016,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,54,0.5,45,-46.3,9
2016,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,39,17.6,48,9.7,-9
2016,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,53,45.4,48,6.5,5
2016,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,48,-33.1,50,15.9,-2
2016,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,50,-4.8,49,2.5,1
2016,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,45,-47.0,49,18.9,-4
2015,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,32.5,47,19.2,-15
2015,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,36,17.7,46,-30.8,-10
2015,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,42,-23.4,53,16.8,-11
2015,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,44,32.0,59,39.1,-15
2015,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,55,-5.1,74,76.6,-19
2015,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,42,-33.3,52,12.1,-10
2015,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,54,69.5,83,86.2,-29
2015,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,33,-2.5,44,8.6,-11
2015,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,37,10.9,45,3.9,-8
2015,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,72,22.4,43,-5.9,29
2015,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,53,36.0,48,-38.2,5
2015,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,85,89.1,41,-13.5,44
2014,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,24,-9.8,39,22.3,-15
2014,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,31,-4.0,67,146.0,-36
2014,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,55,-25.2,46,44.5,9
2014,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,33,8.4,42,11.8,-9
2014,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,58,80.6,42,8.7,16
2014,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,63,52.3,46,12.9,17
2014,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,-19.3,45,8.4,-13
2014,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,34,-8.2,40,-1.7,-6
2014,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,33,-23.5,44,-14.3,-11
2014,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,59,58.0,46,8.9,13
2014,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,39,8.2,78,81.4,-39
2014,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,45,31.3,48,-33.0,-3
2013,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,27,-8.1,32,-2.4,-5
2013,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,-53.9,27,-25.4,5
2013,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,73,28.9,32,-9.4,41
2013,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,31,-32.3,38,6.8,-7
2013,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,-4.2,38,-4.1,-6
2013,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,41,0.8,41,13.9,0
2013,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,39,-27.4,41,5.4,-2
2013,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,37,-1.0,41,2.7,-4
2013,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,43,31.2,51,41.0,-8
2013,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,37,-4.0,42,10.3,-5
2013,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,36,-4.8,43,10.7,-7
2013,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,34,1.8,71,157.5,-37
2012,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,29,33.6,33,1.2,-4
2012,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,69,83.7,36,28.3,33
2012,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,57,77.0,35,-5.4,22
2012,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,45,62.8,35,5.6,10
2012,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,34,-2.0,40,11.7,-6
2012,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,41,-13.2,36,14.4,5
2012,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,54,-39.0,39,18.8,15
2012,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,38,-45.8,40,18.8,-2
2012,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,33,-11.7,36,7.9,-3
2012,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,39,19.8,38,14.5,1
2012,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,38,11.8,39,16.1,-1
2012,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,34,-11.2,28,-14.9,6
2011,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,22,-52.7,33,45.4,-11
2011,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,38,88.3,28,23.3,10
2011,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,0.4,37,38.4,-5
2011,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,28,-11.1,34,-6.8,-6
2011,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,34,43.2,36,11.9,-2
2011,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,47,11.0,32,-4.9,15
2011,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,89,43.1,33,-3.3,56
2011,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,69,157.9,33,5.9,36
2011,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,37,-11.8,34,2.3,3
2011,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,-46.2,33,2.2,-1
2011,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,34,-55.5,33,-29.9,1
2011,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,38,-22.7,32,19.5,6
2010,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,46,140.2,22,-9.5,24
2010,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,20,-61.6,23,15.8,-3
2010,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,-41.0,27,-3.6,5
2010,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,31,-36.3,36,39.0,-5
2010,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,24,-21.4,32,54.3,-8
2010,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,42,-22.9,33,41.5,9
2010,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,62,77.2,34,45.2,28
2010,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,27,-64.5,32,47.2,-5
2010,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,42,-8.9,33,35.4,9
2010,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,60,-10.8,33,31.8,27
2010,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,76,92.4,48,90.3,28
2010,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,49,-19.0,27,16.8,22
2009,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,19,-50.0,25,-8.4,-6
2009,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,52,-6.9,20,-25.4,32
2009,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,54,30.7,28,-7.0,26
2009,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,49,-22.0,26,-20.4,23
2009,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,31,19.1,21,-27.8,10
2009,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,55,14.0,23,-13.4,32
2009,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,35,-39.5,24,-25.4,11
2009,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,76,171.9,21,-14.5,55
2009,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,46,32.7,24,-11.2,22
2009,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,68,33.7,25,-17.4,43
2009,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,39,1.8,25,-16.4,14
2009,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,61,28.7,23,-8.6,38
2008,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,38,73.9,27,19.6,11
2008,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,56,73.0,27,25.0,29
2008,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,41,75.7,30,37.4,11
2008,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,63,133.0,32,53.8,31
2008,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,26,-35.1,29,30.6,-3
2008,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,48,34.5,27,17.5,21
2008,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,58,-6.8,31,12.0,27
2008,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,28,-5.4,25,-2.8,3
2008,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,35,-31.8,27,-30.8,8
2008,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,51,24.8,30,8.3,21
2008,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,39,17.2,30,-3.5,9
2008,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,47,17.1,25,11.6,22
2007,1,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,22,0.0,23,0.0,-1
2007,2,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,32,0.0,21,0.0,11
2007,3,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,24,0.0,22,0.0,2
2007,4,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,27,0.0,21,0.0,6
2007,5,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,40,0.0,22,0.0,18
2007,6,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,36,0.0,23,0.0,13
2007,7,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,62,0.0,28,0.0,34
2007,8,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,29,0.0,26,0.0,3
2007,9,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,51,0.0,39,0.0,12
2007,10,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,41,0.0,28,0.0,13
2007,11,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,33,0.0,31,0.0,2
2007,12,EU,전기기계부품,절연광섬유케이블,절연광섬유케이블,순번,40,0.0,23,0.0,17
2016,1,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-14.4,41,19.7,-30
2016,1,EU,전기기계부품,일차전지 및 축전지,축전지,24052,176,2.1,390,24.8,-214
2016,2,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,11.2,35,-0.1,-21
2016,2,EU,전기기계부품,일차전지 및 축전지,축전지,24052,188,13.3,405,26.8,-217
2016,3,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,-17.2,36,5.5,-23
2016,3,EU,전기기계부품,일차전지 및 축전지,축전지,24052,196,0.9,418,3.4,-222
2016,4,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-27.3,36,-13.8,-25
2016,4,EU,전기기계부품,일차전지 및 축전지,축전지,24052,183,8.8,374,10.0,-191
2016,5,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-0.3,34,-13.8,-23
2016,5,EU,전기기계부품,일차전지 및 축전지,축전지,24052,179,7.5,405,21.5,-226
2016,6,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-18.4,37,-6.4,-25
2016,6,EU,전기기계부품,일차전지 및 축전지,축전지,24052,203,9.0,392,9.7,-189
2016,7,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-31.6,34,-13.8,-23
2016,7,EU,전기기계부품,일차전지 및 축전지,축전지,24052,186,-3.0,369,2.9,-183
2016,8,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,2.0,34,-5.0,-22
2016,8,EU,전기기계부품,일차전지 및 축전지,축전지,24052,203,21.1,408,22.7,-205
2016,9,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,-1.0,34,-6.1,-20
2016,9,EU,전기기계부품,일차전지 및 축전지,축전지,24052,219,5.0,409,4.0,-190
2016,10,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-15.2,33,-10.7,-21
2016,10,EU,전기기계부품,일차전지 및 축전지,축전지,24052,221,13.4,431,4.8,-210
2016,11,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,8.0,41,8.1,-26
2016,11,EU,전기기계부품,일차전지 및 축전지,축전지,24052,244,15.9,501,11.0,-257
2016,12,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,-13.1,40,10.5,-27
2016,12,EU,전기기계부품,일차전지 및 축전지,축전지,24052,239,9.6,394,2.1,-155
2015,1,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,8.0,34,18.0,-21
2015,1,EU,전기기계부품,일차전지 및 축전지,축전지,24052,172,10.8,313,14.1,-141
2015,2,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,0.9,35,32.7,-23
2015,2,EU,전기기계부품,일차전지 및 축전지,축전지,24052,166,11.2,320,23.4,-154
2015,3,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,26.4,34,18.4,-19
2015,3,EU,전기기계부품,일차전지 및 축전지,축전지,24052,194,26.6,405,46.5,-211
2015,4,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,16,34.2,42,16.8,-26
2015,4,EU,전기기계부품,일차전지 및 축전지,축전지,24052,168,4.7,340,33.0,-172
2015,5,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-7.9,39,24.0,-28
2015,5,EU,전기기계부품,일차전지 및 축전지,축전지,24052,166,9.1,334,19.4,-168
2015,6,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,27.4,39,33.7,-24
2015,6,EU,전기기계부품,일차전지 및 축전지,축전지,24052,187,12.4,357,34.7,-170
2015,7,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,-32.3,40,10.6,-25
2015,7,EU,전기기계부품,일차전지 및 축전지,축전지,24052,192,4.7,358,24.7,-166
2015,8,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-10.6,36,25.4,-24
2015,8,EU,전기기계부품,일차전지 및 축전지,축전지,24052,168,0.8,333,23.9,-165
2015,9,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,8.9,36,4.0,-22
2015,9,EU,전기기계부품,일차전지 및 축전지,축전지,24052,208,6.4,393,24.0,-185
2015,10,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,-7.3,37,1.6,-23
2015,10,EU,전기기계부품,일차전지 및 축전지,축전지,24052,195,-2.5,412,26.0,-217
2015,11,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,-14.2,38,9.3,-24
2015,11,EU,전기기계부품,일차전지 및 축전지,축전지,24052,210,13.2,452,35.4,-242
2015,12,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,6.6,36,14.8,-21
2015,12,EU,전기기계부품,일차전지 및 축전지,축전지,24052,218,9.2,385,25.8,-167
2014,1,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,0.5,29,-7.7,-17
2014,1,EU,전기기계부품,일차전지 및 축전지,축전지,24052,155,-3.3,274,17.8,-119
2014,2,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-17.8,26,-5.9,-14
2014,2,EU,전기기계부품,일차전지 및 축전지,축전지,24052,150,-4.1,259,23.5,-109
2014,3,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-5.7,29,0.2,-17
2014,3,EU,전기기계부품,일차전지 및 축전지,축전지,24052,153,-5.7,276,27.3,-123
2014,4,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-17.2,36,22.9,-24
2014,4,EU,전기기계부품,일차전지 및 축전지,축전지,24052,161,4.0,255,6.5,-94
2014,5,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,20.8,32,15.1,-20
2014,5,EU,전기기계부품,일차전지 및 축전지,축전지,24052,152,2.4,279,15.9,-127
2014,6,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-3.8,29,-9.0,-17
2014,6,EU,전기기계부품,일차전지 및 축전지,축전지,24052,166,0.8,265,23.2,-99
2014,7,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,23,87.0,36,20.6,-13
2014,7,EU,전기기계부품,일차전지 및 축전지,축전지,24052,183,6.8,288,29.5,-105
2014,8,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,-6.1,29,-9.1,-16
2014,8,EU,전기기계부품,일차전지 및 축전지,축전지,24052,166,5.1,268,19.1,-102
2014,9,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,13.0,35,-7.3,-22
2014,9,EU,전기기계부품,일차전지 및 축전지,축전지,24052,196,2.9,317,27.6,-121
2014,10,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,2.7,37,1.5,-22
2014,10,EU,전기기계부품,일차전지 및 축전지,축전지,24052,200,3.6,327,22.9,-127
2014,11,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,16,8.1,35,0.6,-19
2014,11,EU,전기기계부품,일차전지 및 축전지,축전지,24052,186,-0.2,333,34.0,-147
2014,12,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,-1.3,31,-7.0,-17
2014,12,EU,전기기계부품,일차전지 및 축전지,축전지,24052,200,17.8,306,18.2,-106
2013,1,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,10.0,31,5.4,-19
2013,1,EU,전기기계부품,일차전지 및 축전지,축전지,24052,161,21.3,233,-2.1,-72
2013,2,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,29.1,28,-4.8,-13
2013,2,EU,전기기계부품,일차전지 및 축전지,축전지,24052,156,5.3,210,-13.9,-54
2013,3,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,3.5,29,2.4,-16
2013,3,EU,전기기계부품,일차전지 및 축전지,축전지,24052,162,9.6,217,-17.3,-55
2013,4,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,29.6,29,-5.9,-15
2013,4,EU,전기기계부품,일차전지 및 축전지,축전지,24052,154,27.1,240,0.1,-86
2013,5,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,10,-17.2,27,-1.0,-17
2013,5,EU,전기기계부품,일차전지 및 축전지,축전지,24052,149,4.0,241,-7.9,-92
2013,6,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,2.5,32,2.3,-20
2013,6,EU,전기기계부품,일차전지 및 축전지,축전지,24052,165,12.5,215,-5.2,-50
2013,7,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-13.5,30,8.9,-18
2013,7,EU,전기기계부품,일차전지 및 축전지,축전지,24052,172,12.7,222,-1.0,-50
2013,8,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,27.6,32,7.6,-18
2013,8,EU,전기기계부품,일차전지 및 축전지,축전지,24052,158,-3.8,225,-1.1,-67
2013,9,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-9.3,38,47.9,-27
2013,9,EU,전기기계부품,일차전지 및 축전지,축전지,24052,190,18.9,248,10.1,-58
2013,10,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,-1.1,36,12.3,-21
2013,10,EU,전기기계부품,일차전지 및 축전지,축전지,24052,193,6.0,266,13.0,-73
2013,11,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,-2.5,34,-21.4,-19
2013,11,EU,전기기계부품,일차전지 및 축전지,축전지,24052,186,6.9,249,22.0,-63
2013,12,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,22.8,34,35.4,-20
2013,12,EU,전기기계부품,일차전지 및 축전지,축전지,24052,170,10.2,259,38.7,-89
2012,1,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-12.2,30,8.1,-19
2012,1,EU,전기기계부품,일차전지 및 축전지,축전지,24052,132,13.3,238,-0.4,-106
2012,2,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-3.3,29,29.4,-17
2012,2,EU,전기기계부품,일차전지 및 축전지,축전지,24052,148,18.0,244,2.2,-96
2012,3,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,-3.9,28,-9.4,-15
2012,3,EU,전기기계부품,일차전지 및 축전지,축전지,24052,148,0.7,262,5.4,-114
2012,4,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,-13.5,31,24.9,-20
2012,4,EU,전기기계부품,일차전지 및 축전지,축전지,24052,121,-2.6,240,13.6,-119
2012,5,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,4.0,28,15.6,-16
2012,5,EU,전기기계부품,일차전지 및 축전지,축전지,24052,143,13.6,261,13.1,-118
2012,6,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,6.7,31,18.2,-19
2012,6,EU,전기기계부품,일차전지 및 축전지,축전지,24052,146,17.7,227,15.4,-81
2012,7,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,14,34.7,27,9.5,-13
2012,7,EU,전기기계부품,일차전지 및 축전지,축전지,24052,153,20.5,224,15.1,-71
2012,8,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,11,5.5,30,11.3,-19
2012,8,EU,전기기계부품,일차전지 및 축전지,축전지,24052,164,16.1,228,-10.3,-64
2012,9,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,12.9,25,-11.7,-13
2012,9,EU,전기기계부품,일차전지 및 축전지,축전지,24052,160,9.7,226,-3.1,-66
2012,10,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,21.9,32,27.5,-17
2012,10,EU,전기기계부품,일차전지 및 축전지,축전지,24052,182,11.4,235,0.2,-53
2012,11,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,15,13.0,44,59.2,-29
2012,11,EU,전기기계부품,일차전지 및 축전지,축전지,24052,174,10.5,204,-16.6,-30
2012,12,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,-9.2,25,19.7,-13
2012,12,EU,전기기계부품,일차전지 및 축전지,축전지,24052,154,2.7,187,-10.5,-33
2011,1,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,52.2,27,30.4,-14
2011,1,EU,전기기계부품,일차전지 및 축전지,축전지,24052,117,27.5,239,33.7,-122
2011,2,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,17.1,23,11.9,-11
2011,2,EU,전기기계부품,일차전지 및 축전지,축전지,24052,125,24.4,238,42.0,-113
2011,3,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,5.0,31,21.5,-18
2011,3,EU,전기기계부품,일차전지 및 축전지,축전지,24052,147,27.0,249,22.4,-102
2011,4,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,13,23.3,25,-6.2,-12
2011,4,EU,전기기계부품,일차전지 및 축전지,축전지,24052,125,14.9,211,4.4,-86
2011,5,EU,전기기계부품,일차전지 및 축전지,일차전지,순번,12,29.2,24,3.8,-12
