year,month,country,LC,MC,SC,S_code,export,export_rate,import,import_rate,CA
2015,8,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"163,721",-1.8,"298,508",-17.4,"-134,787"
2015,8,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,270",-16.5,"20,256",-11.6,"-1,986"
2015,8,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"283,051",-6.8,"279,725",-7.7,"3,326"
2015,8,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"522,380",2.4,"352,693",9.8,"169,687"
2015,8,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"143,688",-21.4,"117,145",-5.7,"26,543"
2015,9,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"112,474",-11.8,"158,177",4.3,"-45,703"
2015,9,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"158,879",-7.8,"272,514",-16.1,"-113,635"
2015,9,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,264",-2.3,"20,218",-14.8,"-1,954"
2015,9,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"266,977",-2.3,"282,711",-10.0,"-15,734"
2015,9,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"446,143",-5.6,"332,636",-2.6,"113,507"
2015,9,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"122,270",17.3,"146,338",20.0,"-24,068"
2015,10,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"115,736",-7.0,"164,042",-0.2,"-48,306"
2015,10,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"173,928",0.9,"296,551",-11.3,"-122,623"
2015,10,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"21,796",-2.0,"19,169",-17.8,"2,627"
2015,10,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"278,259",-5.4,"275,911",-5.2,"2,348"
2015,10,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"485,895",-0.6,"339,085",-4.3,"146,810"
2015,10,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"179,552",9.9,"139,668",4.6,"39,884"
2015,11,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"93,892",-6.3,"140,169",0.9,"-46,277"
2015,11,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"147,983",-3.9,"254,797",-14.1,"-106,814"
2015,11,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,678",-17.3,"22,740",15.5,"-4,062"
2015,11,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"279,213",-3.6,"253,289",1.2,"25,924"
2015,11,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"484,064",1.7,"319,323",2.0,"164,741"
2015,11,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"114,562",7.2,"248,695",160.9,"-134,133"
2015,12,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"95,374",-0.8,"126,333",-2.9,"-30,959"
2015,12,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"149,535",0.9,"263,492",-17.3,"-113,957"
2015,12,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"19,671",21.6,"24,901",5.7,"-5,230"
2015,12,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"243,123",-13.2,"252,526",5.5,"-9,403"
2015,12,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"448,006",-7.4,"352,131",-1.2,"95,875"
2015,12,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"128,651",-29.4,"193,989",62.2,"-65,338"
2014,1,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"79,308",-28.9,"123,214",7.5,"-43,906"
2014,1,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"125,620",-12.2,"324,521",34.6,"-198,901"
2014,1,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,232",4.3,"27,172",21.1,"-8,940"
2014,1,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"221,475",7.1,"238,752",9.4,"-17,277"
2014,1,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"409,412",-6.1,"312,281",14.1,"97,131"
2014,1,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"165,531",42.1,"115,161",40.1,"50,370"
2014,2,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"91,675",-8.5,"119,413",-5.2,"-27,738"
2014,2,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"148,489",0.4,"316,715",18.9,"-168,226"
2014,2,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,171",4.4,"24,085",9.6,"-5,914"
2014,2,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"231,178",27.9,"246,123",11.8,"-14,945"
2014,2,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"449,043",8.1,"276,527",-4.8,"172,516"
2014,2,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"126,539",15.5,"80,101",2.3,"46,438"
2014,3,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"112,825",-2.9,"145,421",15.4,"-32,596"
2014,3,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"177,138",6.6,"436,659",39.4,"-259,521"
2014,3,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"26,352",28.8,"24,111",-11.0,"2,241"
2014,3,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"287,363",30.2,"278,820",23.0,"8,543"
2014,3,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"533,523",11.0,"333,160",9.7,"200,363"
2014,3,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"181,442",40.2,"119,924",23.9,"61,518"
2014,4,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"114,829",-6.1,"151,696",5.2,"-36,867"
2014,4,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"201,763",9.9,"415,513",34.2,"-213,750"
2014,4,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"20,049",-16.4,"23,538",-16.5,"-3,489"
2014,4,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"270,041",18.9,"270,186",6.6,-145
2014,4,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"470,272",9.2,"350,405",8.3,"119,867"
2014,4,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"154,923",-11.6,"112,177",9.9,"42,746"
2014,5,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"111,085",-13.7,"159,440",12.3,"-48,355"
2014,5,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"188,171",-5.8,"421,347",26.5,"-233,176"
2014,5,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"20,228",-5.7,"24,927",0.9,"-4,699"
2014,5,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"274,015",17.1,"286,847",8.5,"-12,832"
2014,5,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"506,376",2.6,"341,126",4.6,"165,250"
2014,5,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"266,208",154.7,"113,793",2.3,"152,415"
2014,6,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"111,162",-5.9,"163,697",17.1,"-52,535"
2014,6,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"190,312",6.8,"400,404",33.5,"-210,092"
2014,6,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"22,547",-2.3,"26,412",-2.0,"-3,865"
2014,6,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"271,277",11.1,"272,073",8.8,-796
2014,6,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"524,888",9.3,"348,848",10.1,"176,040"
2014,6,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"111,803",-2.6,"131,680",49.2,"-19,877"
2014,7,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"114,506",8.7,"168,846",10.8,"-54,340"
2014,7,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"186,461",11.2,"382,898",30.5,"-196,437"
2014,7,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"25,238",33.3,"24,010",10.0,"1,228"
2014,7,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"272,566",25.1,"288,180",14.4,"-15,614"
2014,7,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"615,127",30.4,"359,623",11.8,"255,504"
2014,7,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"126,931",-5.8,"121,954",29.2,"4,977"
2014,8,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"126,149",11.0,"155,697",8.8,"-29,548"
2014,8,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"166,802",1.2,"361,243",14.2,"-194,441"
2014,8,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"21,886",18.2,"22,920",-13.4,"-1,034"
2014,8,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"303,684",4.4,"303,038",16.7,646
2014,8,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"510,160",8.3,"321,349",5.4,"188,811"
2014,8,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"182,781",82.2,"124,179",13.5,"58,602"
2014,9,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"127,545",8.5,"151,598",27.5,"-24,053"
2014,9,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"172,327",19.8,"324,797",32.0,"-152,470"
2014,9,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,686",-16.2,"23,744",0.8,"-5,058"
2014,9,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"273,230",-3.9,"314,124",26.6,"-40,894"
2014,9,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"472,623",4.0,"341,677",7.3,"130,946"
2014,9,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"104,219",13.2,"121,915",38.3,"-17,696"
2014,10,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"124,396",17.2,"164,431",22.1,"-40,035"
2014,10,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"172,371",10.9,"334,459",29.8,"-162,088"
2014,10,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"22,238",-16.0,"23,325",2.6,"-1,087"
2014,10,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"294,141",14.5,"290,945",6.6,"3,196"
2014,10,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"488,622",6.3,"354,421",9.7,"134,201"
2014,10,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"163,350",4.1,"133,552",44.9,"29,798"
2014,11,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"100,194",-12.5,"138,967",11.4,"-38,773"
2014,11,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"153,916",6.9,"296,457",20.2,"-142,541"
2014,11,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"22,577",-8.0,"19,680",-21.4,"2,897"
2014,11,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"289,773",16.5,"250,231",5.2,"39,542"
2014,11,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"476,138",8.6,"313,191",1.6,"162,947"
2014,11,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"106,883",-32.7,"95,308",14.1,"11,575"
2014,12,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"96,119",14.6,"130,097",6.7,"-33,978"
2014,12,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"148,213",-12.8,"318,780",28.1,"-170,567"
2014,12,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"16,180",-12.5,"23,560",21.1,"-7,380"
2014,12,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"279,995",16.1,"239,329",10.0,"40,666"
2014,12,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"483,943",11.3,"356,567",9.8,"127,376"
2014,12,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"182,224",82.7,"119,590",32.5,"62,634"
2013,1,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"111,568",27.9,"114,645",-5.8,"-3,077"
2013,1,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"143,131",17.9,"241,012",12.4,"-97,881"
2013,1,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"17,475",-4.6,"22,438",0.4,"-4,963"
2013,1,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"206,867",7.0,"218,337",-14.2,"-11,470"
2013,1,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"435,947",10.8,"273,625",-8.1,"162,322"
2013,1,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"116,491",-9.2,"82,219",-4.0,"34,272"
2013,2,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"100,162",2.8,"125,917",14.6,"-25,755"
2013,2,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"147,879",6.8,"266,409",15.5,"-118,530"
2013,2,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"17,409",-27.1,"21,967",15.0,"-4,558"
2013,2,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"180,783",-9.8,"220,069",-7.2,"-39,286"
2013,2,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"415,423",-1.2,"290,340",3.1,"125,083"
2013,2,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"109,591",-13.1,"78,324",-2.0,"31,267"
2013,3,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"116,179",-6.7,"125,969",-6.6,"-9,790"
2013,3,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"166,150",-2.5,"313,258",14.8,"-147,108"
2013,3,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"20,464",-9.3,"27,091",9.0,"-6,627"
2013,3,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"220,785",-14.6,"226,639",-18.3,"-5,854"
2013,3,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"480,618",5.3,"303,627",-3.8,"176,991"
2013,3,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"129,444",-18.2,"96,755",0.8,"32,689"
2013,4,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"122,227",21.6,"144,156",-0.1,"-21,929"
2013,4,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"183,590",8.7,"309,697",15.0,"-126,107"
2013,4,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"23,975",46.0,"28,178",11.5,"-4,203"
2013,4,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"227,099",10.0,"253,455",7.7,"-26,356"
2013,4,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"430,785",4.2,"323,411",6.0,"107,374"
2013,4,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"175,178",13.8,"102,060",0.9,"73,118"
2013,5,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"128,785",11.8,"141,977",-1.7,"-13,192"
2013,5,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"199,836",22.7,"333,149",8.3,"-133,313"
2013,5,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"21,454",1.9,"24,705",21.5,"-3,251"
2013,5,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"233,992",9.3,"264,423",2.7,"-30,431"
2013,5,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"493,496",3.8,"326,269",5.6,"167,227"
2013,5,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"104,518",-42.1,"111,253",-22.2,"-6,735"
2013,6,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"118,191",10.8,"139,758",-1.7,"-21,567"
2013,6,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"178,201",1.0,"299,853",0.8,"-121,652"
2013,6,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"23,082",4.0,"26,953",15.3,"-3,871"
2013,6,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"244,121",20.7,"250,115",4.9,"-5,994"
2013,6,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"480,067",4.1,"316,891",4.0,"163,176"
2013,6,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"114,765",-46.7,"88,229",-0.6,"26,536"
2013,7,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"105,347",-12.8,"152,439",6.1,"-47,092"
2013,7,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"167,703",11.5,"293,397",7.6,"-125,694"
2013,7,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,937",-4.2,"21,834",-4.6,"-2,897"
2013,7,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"217,874",21.0,"251,807",0.2,"-33,933"
2013,7,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"471,551",8.5,"321,809",-0.7,"149,742"
2013,7,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"134,735",5.4,"94,395",-1.5,"40,340"
2013,8,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"113,600",-5.4,"143,154",1.4,"-29,554"
2013,8,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"164,799",4.5,"316,205",22.8,"-151,406"
2013,8,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,516",-2.9,"26,481",9.7,"-7,965"
2013,8,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"290,887",22.1,"259,662",12.0,"31,225"
2013,8,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"471,037",2.6,"304,953",-0.5,"166,084"
2013,8,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"100,327",-21.3,"109,426",-14.8,"-9,099"
2013,9,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"117,499",-3.6,"118,917",-7.0,"-1,418"
2013,9,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"143,904",-1.6,"245,968",16.6,"-102,064"
2013,9,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"22,304",15.4,"23,562",24.5,"-1,258"
2013,9,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"284,276",34.4,"248,140",7.8,"36,136"
2013,9,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"454,458",7.0,"318,339",12.9,"136,119"
2013,9,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"92,087",-12.0,"88,131",-20.1,"3,956"
2013,10,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"106,140",-7.2,"134,678",-3.4,"-28,538"
2013,10,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"155,435",6.9,"257,720",24.2,"-102,285"
2013,10,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"26,484",20.5,"22,743",-6.3,"3,741"
2013,10,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"256,974",18.0,"273,011",13.5,"-16,037"
2013,10,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"459,631",6.9,"322,995",4.1,"136,636"
2013,10,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"156,922",27.3,"92,140",-2.3,"64,782"
2013,11,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"114,469",14.7,"124,802",-0.1,"-10,333"
2013,11,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"144,044",1.3,"246,685",33.0,"-102,641"
2013,11,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"24,538",46.6,"25,041",11.0,-503
2013,11,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"248,693",24.3,"237,798",2.9,"10,895"
2013,11,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"438,613",1.6,"308,173",8.8,"130,440"
2013,11,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"158,828",25.5,"83,531",-10.2,"75,297"
2013,12,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"83,839",-9.9,"121,980",11.3,"-38,141"
2013,12,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"170,036",33.3,"248,826",36.8,"-78,790"
2013,12,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,481",13.4,"19,459",9.1,-978
2013,12,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"241,246",24.7,"217,599",8.3,"23,647"
2013,12,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"434,747",5.3,"324,658",14.2,"110,089"
2013,12,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"99,735",-0.3,"90,270",21.0,"9,465"
2012,1,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"87,252",3.2,"121,708",9.9,"-34,456"
2012,1,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"121,434",2.2,"214,461",22.3,"-93,027"
2012,1,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"18,326",-33.3,"22,347",59.8,"-4,021"
2012,1,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"193,282",14.0,"254,584",28.2,"-61,302"
2012,1,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"393,347",8.7,"297,710",19.1,"95,637"
2012,1,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"128,349",55.8,"85,617",-5.4,"42,732"
2012,2,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"97,428",14.5,"109,896",1.1,"-12,468"
2012,2,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"138,416",23.2,"230,573",26.9,"-92,157"
2012,2,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"23,887",-13.4,"19,097",9.1,"4,790"
2012,2,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"200,424",11.0,"237,212",13.8,"-36,788"
2012,2,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"420,608",18.4,"281,598",13.5,"139,010"
2012,2,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"126,120",48.1,"79,915",9.4,"46,205"
2012,3,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"124,582",23.5,"134,912",3.8,"-10,330"
2012,3,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"170,420",18.3,"272,846",17.3,"-102,426"
2012,3,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"22,561",-16.1,"24,863",9.1,"-2,302"
2012,3,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"258,548",27.2,"277,322",11.1,"-18,774"
2012,3,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"456,259",1.9,"315,572",9.4,"140,687"
2012,3,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"158,150",92.6,"96,011",13.7,"62,139"
2012,4,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"100,543",-1.0,"144,250",3.8,"-43,707"
2012,4,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"168,954",21.4,"269,333",23.6,"-100,379"
2012,4,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"16,425",-36.8,"25,264",27.4,"-8,839"
2012,4,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"206,540",-1.7,"235,228",1.3,"-28,688"
2012,4,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"413,272",-2.3,"305,220",13.7,"108,052"
2012,4,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"153,997",26.9,"101,131",14.9,"52,866"
2012,5,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"115,175",4.6,"144,382",-7.0,"-29,207"
2012,5,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"162,907",15.6,"307,685",32.6,"-144,778"
2012,5,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"21,049",-29.7,"20,337",-5.4,712
2012,5,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"214,089",10.9,"257,405",8.8,"-43,316"
2012,5,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"475,259",12.2,"308,844",8.6,"166,415"
2012,5,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"180,588",81.5,"143,047",35.2,"37,541"
2012,6,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"106,678",-1.4,"142,167",-6.4,"-35,489"
2012,6,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"176,470",6.6,"297,496",26.6,"-121,026"
2012,6,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"22,190",-7.5,"23,372",5.2,"-1,182"
2012,6,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"202,204",3.8,"238,385",4.2,"-36,181"
2012,6,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"461,156",4.2,"304,832",5.0,"156,324"
2012,6,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"215,431",145.0,"88,726",-10.9,"126,705"
2012,7,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"120,845",10.3,"143,618",-0.6,"-22,773"
2012,7,미국,일반기계부품,냉동공조기계부품,공기조화기부품,22076,"150,356",7.2,"272,709",15.1,"-122,353"
2012,7,미국,일반기계부품,냉동공조기계부품,산업용송풍기 및 배기장치부품,6,"19,761",-12.8,"22,891",29.6,"-3,130"
2012,7,미국,일반기계부품,냉동공조기계부품,기체여과기,22075,"179,988",-4.3,"251,241",11.5,"-71,253"
2012,7,미국,일반기계부품,냉동공조기계부품,액체여과기,5,"434,748",-0.4,"323,927",12.6,"110,821"
2012,7,미국,일반기계부품,냉동공조기계부품,"증류기,교환기,가스발생기",22074,"127,789",27.8,"95,841",-13.7,"31,948"
2012,8,미국,일반기계부품,냉동공조기계부품,"산업용냉장, 냉동장비 부품",순번,"120,049",2.8,"141,117",3.1,"-21,068"
